gene_symbol	protein_MR_beta	protein_MR_se	protein_MR_p	protein_nsnp	sc_MR_beta	sc_MR_se	sc_MR_p	sc_MR_FDR	sc_nsnp	glycan_id_best	glycan_MR_beta	glycan_MR_se	glycan_MR_p	glycan_MR_FDR	glycan_nsnp	cpg_CpG_best	cpg_MR_beta	cpg_MR_se	cpg_MR_p	cpg_nsnp	cpg_MR_FDR	protein_beta_std	cpg_beta_std	glycan_beta_std	sc_beta_std	MTI_n_layers	MTI_sumsq	MTI_score	pLDDT_mean	pLDDT_sd	pLDDT_low_frac	pLDDT_high_frac	n_atoms	protein_present	sc_present	glycan_present	cpg_present	uniprot_id	pan_family_main	pan_class_main	pan_pathway_main	pan_mf_main	pan_family_pc1	pan_family_pc2	pan_family_pc3	pan_class_pc1	pan_class_pc2	pan_class_pc3	pan_pw_pc1	pan_pw_pc2	pan_pw_pc3	pan_mf_pc1	pan_mf_pc2	pan_mf_pc3	af_len	af_plddt_mean	af_plddt_sd	af_plddt_frac70	af_plddt_frac90	interpro_pc1	interpro_pc2	interpro_pc3	uniprot_pc1	uniprot_pc2	uniprot_pc3	protein_MR_beta_fixed	protein_MR_se_fixed	protein_MR_p_fixed	protein_nsnp_fixed	protein_MR_source_file	protein_MR_FDR_BH	protein_MR_sig_FDR05	protein_MR_FDR_BH_fixed	protein_MR_sig_FDR05_fixed
HLA-DRA	0.117552235028309	0.0081509962838445	3.77238734399697e-47	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.563121334122404	NA	NA	NA	1	0.317105636943797	0.563121334122404	89.6462611275965	12.9911674164876	0.0128585558852621	0.864985163204748	2022	1	0	0	0	P01903	HLA CLASS II HISTOCOMPATIBILITY ANTIGEN, DR ALPHA CHAIN	major histocompatibility complex protein	T cell activation	protein binding	2.20062462146369e-12	-0.0514002615368725	-4.9771842612242e-14	-0.0661189202216796	-0.0578322620437202	0.0374930226110718	-0.56265152305009	0.140542041518172	0.26346791059874197	0.27814554072798803	0.240445110410373	-0.443796641936755	254	89.16771653543312	13.370445589367254	0.8543307086614174	0.7440944881889764	0.0376877857322092	-0.0103723204440799	-0.0087507638230963	-0.0265179650844215	-0.0046468461812028	-0.0262900462242872	0.117552235028309	0.0081509962838445	3.77238734399697e-47	84	HLA-DRA_P01903_OID20520_v1_Inflammation_MR_LDaware_overlap.tsv	1.079733066592817e-46	TRUE	1.3408431794501982e-46	TRUE
HLA-E	-0.0866394255551113	0.0086655798983063	1.55332459199346e-23	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.415036846338513	NA	NA	NA	1	0.172255583818618	0.415036846338513	87.9703498233216	17.9606495263439	0.103886925795053	0.848763250883392	2830	1	0	0	0	P13747	HLA CLASS I HISTOCOMPATIBILITY ANTIGEN, ALPHA CHAIN E	major histocompatibility complex protein	NA	signaling receptor binding	2.2005951311645996e-12	-0.0514002615368724	-4.9781383591359904e-14	-0.0661189202216796	-0.0578322620437202	0.0374930226110718	NA	NA	NA	0.316180113098767	0.250392158749184	-0.538469264556339	358	86.99776536312844	18.51103924087861	0.835195530726257	0.7458100558659218	0.0380551443637923	-0.0107072657178589	-0.0091182081382249	-0.025627824583917	-0.0164663063656429	0.0072254437521939	-0.0866394255551113	0.0086655798983063	1.55332459199346e-23	84	HLA-E_P13747_OID20532_v1_Inflammation_MR_LDaware_overlap.tsv	3.058587132753416e-23	TRUE	3.4420113134717007e-23	TRUE
HMBS	0.237436021190031	0.0089605148850402	1.0211615277735198e-154	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13741171309118	NA	NA	NA	1	1.29370540507701	1.13741171309118	90.5370322113644	13.9575896091989	0.0329352153456388	0.885269634455302	2763	1	0	0	0	P08397	PORPHOBILINOGEN DEAMINASE	deaminase	Heme biosynthesis	hydroxymethylbilane synthase activity	2.20099585228755e-12	-0.051400261536873	-4.9774444697455996e-14	-0.0661189202216765	-0.0578322620437219	0.0374930226110877	-0.579457296171409	-1.05941753773639	-0.229766283746822	0.190834049047672	-0.0238766890417085	-0.270746912057524	361	90.06955678670359	14.608100277222198	0.8753462603878116	0.7867036011080333	-0.0060954830276278	2.47347520321e-4	-0.0042343370443098	0.019223589463826	0.011472642689072301	-0.0281566901257541	0.237436021190031	0.0089605148850402	1.0211615277735198e-154	84	HMBS_P08397_OID21385_v1_Oncology_MR_LDaware_overlap.tsv	7.693436094636266e-154	TRUE	1.438316875289511e-153	TRUE
HMCN2	-0.127575724956454	0.008163705117496	4.75348227834784e-55	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.611137784167273	NA	NA	NA	1	0.373489391236885	0.611137784167273	NA	NA	NA	NA	NA	1	0	0	0	Q8NDA2	HEMICENTIN-2	NA	NA	extracellular matrix structural constituent	2.2006818673383997e-12	-0.0514002615368724	-4.97779141444079e-14	NA	NA	NA	NA	NA	NA	0.286836327413701	-0.12907330124002	-0.444980839305729	1400	80.4936071428572	13.005436772034114	0.8592857142857143	0.1457142857142857	0.0675688101602575	-0.0408209145420701	0.0369051941472951	-0.0166159431258039	0.0054122891491221	0.0213571253035385	-0.127575724956454	0.008163705117496	4.75348227834784e-55	84	HMCN2_Q8NDA2_OID30592_v1_Inflammation_II_MR_LDaware_overlap.tsv	1.4887607847684177e-54	TRUE	1.8985250487277648e-54	TRUE
HMGCL	-0.0610306258335708	0.0095400293580636	1.58127148139706e-10	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292360646596377	NA	NA	NA	1	0.0854747476782515	0.292360646596377	92.1130987088713	15.3998679045417	0.0699708454810496	0.899625156184923	2401	1	0	0	0	P35914	HYDROXYMETHYLGLUTARYL-COA LYASE, MITOCHONDRIAL	lyase	NA	magnesium ion binding	2.20079288964086e-12	-0.0514002615368724	-4.977270997398e-14	-0.0661935128983315	-0.0580535769882427	0.0376624405626267	NA	NA	NA	0.263228232133535	-0.211649020407345	-0.23921644056064	325	91.9802153846155	15.55189639536191	0.8953846153846153	0.8646153846153846	-0.0061602517862293	2.558307213243e-4	-0.0043829847402268	0.0094546767843076	0.0039148699368433	0.0010199585568228	-0.0610306258335708	0.0095400293580636	1.58127148139706e-10	84	HMGCL_P35914_OID30214_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	2.3636096955815127e-10	TRUE	2.510315876942095e-10	TRUE
HMGCS1	0.0525755755580071	0.0096041607538111	4.3936880173778e-8	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.251857637954297	NA	NA	NA	1	0.0634322697959175	0.251857637954297	91.7883560963496	17.6752226058754	0.0879066302458406	0.894462378942141	4027	1	0	0	0	Q01581	HYDROXYMETHYLGLUTARYL-COA SYNTHASE, CYTOPLASMIC	NA	Cholesterol biosynthesis	hydroxymethylglutaryl-CoA synthase activity	2.20064023397498e-12	-0.0514002615368724	-4.9776179420932e-14	NA	NA	NA	-0.579457296171409	-1.05941753773639	-0.229766283746823	-0.515076795776563	1.0714761112586	-0.280045047606791	520	91.33288461538464	18.252880292893128	0.8865384615384615	0.8730769230769231	-0.0061136844992082	2.498893963504e-4	-0.0042791647385803	0.0233352926356766	0.0040270108599311	0.0132569892598806	0.0525755755580071	0.0096041607538111	4.3936880173778e-8	84	HMGCS1_Q01581_OID30157_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	6.120876040976711e-8	TRUE	6.403129262529673e-8	TRUE
HMMR	0.0304465312714447	0.0096870280509549	0.0016721392101494	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.145850832226597	NA	NA	NA	1	0.0212724652611911	0.145850832226597	75.2858167938932	20.4630443414316	0.166581849024597	0.70381679389313	5895	1	0	0	0	O75330	HYALURONAN MEDIATED MOTILITY RECEPTOR	NA	NA	protein binding	2.20073390904268e-12	-0.0514002615368724	-4.9775312059194e-14	NA	NA	NA	NA	NA	NA	0.267801824322656	-0.125957141554487	-0.403552201726775	724	74.87737569060779	20.56322327360896	0.6975138121546961	0.2665745856353591	-0.0060781553450203	2.451998275911e-4	-0.0041963737147127	0.0139912539891741	-0.0071406028740411	0.0143942513104661	0.0304465312714447	0.0096870280509549	0.0016721392101494	84	HMMR_O75330_OID31175_v1_Oncology_II_MR_LDaware_overlap.tsv	0.0019973515884811723	TRUE	0.0020357814383795913	TRUE
HMOX1	-0.100856167714871	0.0091092214459036	1.7176716264467399e-28	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.483140620034948	NA	NA	NA	1	0.233424858727754	0.483140620034948	83.6206479481643	24.3185426763865	0.188336933045356	0.757235421166307	2315	1	0	0	0	P09601	HEME OXYGENASE 1	oxygenase	NA	heme oxygenase (decyclizing) activity	2.20071309236097e-12	-0.0514002615368723	-4.97787815061459e-14	-0.0661561793601575	-0.0579426601994272	0.0375775038991066	NA	NA	NA	0.164011202336793	-0.169540904275384	0.0789335386370624	288	82.90093750000007	24.690140776262275	0.7465277777777778	0.7256944444444444	-0.0061129097886454	2.495331685625e-4	-0.0042729935303108	0.0062187260691856	-0.0138808494887804	0.0125849351927154	-0.100856167714871	0.0091092214459036	1.7176716264467399e-28	84	HMOX1_P09601_OID20217_v1_Cardiometabolic_MR_LDaware_overlap.tsv	3.6828357238008595e-28	TRUE	4.231064620307876e-28	TRUE
HMOX2	-0.177966263653358	0.0094009559045094	6.37632063634957e-80	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.852528238132812	NA	NA	NA	1	0.726804396813837	0.852528238132812	81.3117614533967	24.6119141689794	0.22827804107425	0.705766192733017	2532	1	0	0	0	P30519	HEME OXYGENASE 2	oxygenase	NA	heme oxygenase (decyclizing) activity	2.20070094929664e-12	-0.0514002615368724	-4.9781383591359904e-14	-0.0661561793601575	-0.0579426601994272	0.0375775038991066	NA	NA	NA	0.220038563666085	-0.155500963497069	-0.28387905530276	316	80.30958860759496	24.98178778697169	0.689873417721519	0.6613924050632911	-0.0061129097886454	2.495331685625e-4	-0.0042729935303108	0.0032963228158168	-0.0049665357040093	-0.0210152912770569	-0.177966263653358	0.0094009559045094	6.37632063634957e-80	84	HMOX2_P30519_OID20887_v1_Neurology_MR_LDaware_overlap.tsv	2.659912834493942e-79	TRUE	3.752110454456369e-79	TRUE
HNF1A	-0.0505594149649209	0.0096042996759359	1.4076436211059e-7	84	NA	NA	NA	NA	NA	PGP32	-0.560981589291211	0.0255457374803988	6.9667225549448e-107	3.7050297224024595e-106	45	NA	NA	NA	NA	NA	NA	-0.242199437557594	NA	-0.849331331214827	NA	2	0.780024277736364	0.883189831087499	58.397446718717	24.9364329063379	0.592108039670817	0.340789196032918	4739	1	0	1	0	P20823	HEPATOCYTE NUCLEAR FACTOR 1-ALPHA	homeodomain transcription factor	NA	transcription cis-regulatory region binding	2.20056911031246e-12	-0.0514002615368724	-4.977270997398e-14	-0.0740867127711689	-0.14270989658638	0.715965276913464	NA	NA	NA	-0.722050699932968	-0.351434018141162	1.69001064827221	631	56.954548335974664	24.364651229811543	0.3153724247226624	0.2076069730586371	-0.0062014784058699	2.610493075721e-4	-0.0044769262513715	0.0215173723005253	-0.0061678144862909	-0.0193651055413424	-0.0505594149649209	0.0096042996759359	1.4076436211059e-7	84	HNF1A_P20823_OID30919_v1_Neurology_II_MR_LDaware_overlap.tsv	1.9366430868112912e-7	TRUE	2.0224852461684335e-7	TRUE
HNMT	-0.0920169361116899	0.0079398609651369	4.672725896883929e-31	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.440797232078083	NA	NA	NA	1	0.194302199807699	0.440797232078083	95.919875962361	5.5854278151713	0.0055603079555175	0.991873396065013	2338	1	0	0	0	P50135	NA	NA	NA	methyltransferase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.222376086796269	-0.0335595509971906	-0.327488892311111	292	95.82486301369858	5.987974734381479	0.9897260273972602	0.9383561643835616	-0.0061194822060869	2.506135731582e-4	-0.0042919691970598	0.0194173414408269	-0.0026465637146588	0.0048133383735428	-0.0920169361116899	0.0079398609651369	4.672725896883929e-31	84	HNMT_P50135_OID20975_v1_Neurology_MR_LDaware_overlap.tsv	1.0644419769672379e-30	TRUE	1.2336369067745408e-30	TRUE
HNRNPK	-0.0160372392546451	0.0093903832776981	0.0876666854732955	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0768246691570017	NA	NA	NA	1	0.0059020297910827	0.0768246691570017	64.2227024008933	21.9659675960904	0.418760469011725	0.477386934673367	3582	1	0	0	0	P61978	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN K	RNA metabolism protein	NA	nucleic acid binding	2.20062115201674e-12	-0.0514002615368724	-4.9770975250504e-14	-0.0777461769758295	-0.15795018114081	0.149339363824353	NA	NA	NA	0.0229509090955022	-0.193941815284164	0.227179088220394	463	64.37796976241901	21.97470774156917	0.4859611231101511	0.0863930885529157	-0.0062249469276411	2.669477864343e-4	-0.0045685771483597	0.0150286139625709	-0.0014302295264779	-0.0551694344952204	-0.0160372392546451	0.0093903832776981	0.0876666854732955	84	HNRNPK_P61978_OID20051_v1_Cardiometabolic_MR_LDaware_overlap.tsv	0.09590748216921244	FALSE	0.09684663459878451	FALSE
HNRNPUL1	0.139108468084519	0.0091072114456789	1.13022251648299e-52	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666384149281497	NA	NA	NA	1	0.444067834413624	0.666384149281497	66.6588541820873	27.46048266927	0.42679496669134	0.493560325684678	6755	1	0	0	0	Q9BUJ2	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN U-LIKE PROTEIN 1	NA	NA	RNA binding	2.2007391132131097e-12	-0.0514002615368724	-4.9775312059194e-14	NA	NA	NA	NA	NA	NA	0.195068149847106	-0.146055883389947	-0.0657698657532071	856	66.38759345794406	27.45977103053986	0.4894859813084112	0.4088785046728972	-0.0062151956581765	-0.0016292601917226	-0.0055930371194376	0.0202255991739732	-0.007676805979341	-0.0126841027174236	0.139108468084519	0.0091072114456789	1.13022251648299e-52	84	HNRNPUL1_Q9BUJ2_OID31037_v1_Neurology_II_MR_LDaware_overlap.tsv	3.428494469371829e-52	TRUE	4.3311566188812704e-52	TRUE
HP	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGP52	0.612133495247415	0.0253718017857001	1.31704770405973e-128	8.1102411249994e-128	45	NA	NA	NA	NA	NA	NA	NA	NA	0.926775791441855	NA	1	0.858913367602677	0.926775791441855	NA	NA	NA	NA	NA	0	0	1	0	P00738	HAPTOGLOBIN	serine protease	NA	serine-type endopeptidase activity	2.2007651340652498e-12	-0.0514002615368723	-4.97596995479102e-14	-0.0707030485738175	-0.0866411632591366	0.0706317010161993	NA	NA	NA	0.264925461676607	0.587186626945217	-0.409991149772594	406	84.79778325123154	19.03481421577007	0.8522167487684729	0.5763546798029556	-0.0079734900675143	-0.0494531087930155	0.0702132306387848	-0.0174907919715044	0.0268718818393074	-0.0171356471461263	NA	NA	NA	NA	NA	NA	NA	NA	NA
HPCAL1	-0.0674609271409134	0.0092948564966339	3.93212243167744e-13	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.323164313154718	NA	NA	NA	1	0.104435173296761	0.323164313154718	87.2473996175908	14.3470243259433	0.0509878903760357	0.909496494582537	1569	1	0	0	0	P37235	HIPPOCALCIN-LIKE PROTEIN 1	calmodulin-related	NA	calcium ion binding	2.20075819517134e-12	-0.0514002615368724	-4.9764903718338105e-14	-0.0669172881774598	-0.0602646240516028	0.0393679197051197	NA	NA	NA	0.215281476464854	-0.12814212175948	-0.303414016420236	193	86.73424870466323	14.932991280404377	0.9067357512953368	0.6476683937823834	-0.0072009157988073	4.682776516124e-4	-0.0080751492399291	0.0081338907302273	-0.0010152304550637	0.0214389230869177	-0.0674609271409134	0.0092948564966339	3.93212243167744e-13	84	HPCAL1_P37235_OID20615_v1_Inflammation_MR_LDaware_overlap.tsv	6.199777645306918e-13	TRUE	6.640472065740983e-13	TRUE
HPGDS	0.0530020651966031	0.0087350239554709	1.29703185141321e-9	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.253900690680752	NA	NA	NA	1	0.0644655607281631	0.253900690680752	97.3983232077764	2.56021007069957	0	1	1646	1	0	0	0	O60760	HEMATOPOIETIC PROSTAGLANDIN D SYNTHASE	transferase	NA	magnesium ion binding	2.20069574512621e-12	-0.0514002615368723	-4.9771842612242e-14	-0.0691209738463663	-0.0813029524192934	0.0657787144143533	NA	NA	NA	0.166800773594733	-0.0997063244345554	-0.181227408057492	199	97.31155778894473	2.685073777642629	1	0.9748743718592964	-0.0065007523865878	3.132529944916e-4	-0.0052548807577741	0.0185298919349469	0.007085475674686	0.020336696130797	0.0530020651966031	0.0087350239554709	1.29703185141321e-9	84	HPGDS_O60760_OID21266_v1_Oncology_MR_LDaware_overlap.tsv	1.885961238491449e-9	TRUE	1.991037879734597e-9	TRUE
HPSE	-0.219570589583158	0.009379045657118	3.3205957801645696e-121	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05182928517127	NA	NA	NA	1	1.10634484514389	1.05182928517127	95.023628789632	12.4187811836791	0.0377227493635733	0.941911594538301	4321	1	0	0	0	Q9Y251	HEPARANASE	glycosidase	NA	beta-glucuronidase activity	2.20074952155397e-12	-0.0514002615368723	-4.97605669096482e-14	-0.0662309210592466	-0.058165016073306	0.0377478362933969	NA	NA	NA	0.303150599566726	-0.157999993694665	-0.493830920562599	543	94.69845303867412	13.042719983509464	0.9355432780847146	0.9226519337016574	-0.006137209117892	2.659485775506e-4	-0.0043881857495791	-0.0187357766964757	0.0142903815343549	-0.0150204053644997	-0.219570589583158	0.009379045657118	3.3205957801645696e-121	84	HPSE_Q9Y251_OID30409_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	1.9903611179303062e-120	TRUE	3.2809468753267836e-120	TRUE
HRAS	-0.0619540018992201	0.0095661666632688	9.395763163285279e-11	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.296783980290202	NA	NA	NA	1	0.0880807309568947	0.296783980290202	92.4953691275168	12.3621214403392	0.038255033557047	0.932885906040269	1490	1	0	0	0	P01112	GTPASE HRAS	small GTPase	T cell activation	nucleotide binding	2.20065064231583e-12	-0.0514002615368723	-4.9770975250504e-14	-0.0698877249423079	-0.086016249592654	0.0642785609880275	-1.09669386100845	9.62767153615451	6.09766254290371	0.24225657611944	0.0538527606278323	-0.469831073451212	189	91.94629629629628	13.312276866979142	0.9206349206349206	0.783068783068783	-0.0069212561818501	4.953831945674e-4	-0.0067122499311581	0.0046129308997073	-0.0058752371950164	-0.0510835401385831	-0.0619540018992201	0.0095661666632688	9.395763163285279e-11	84	HRAS_P01112_OID31263_v1_Oncology_II_MR_LDaware_overlap.tsv	1.412197367908858e-10	TRUE	1.5024143029214626e-10	TRUE
HRC	0.0074772432778609	0.0094478138028	0.428695579125378	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0358189294246327	NA	NA	NA	1	0.0012829957051268	0.0358189294246327	50.198544359837	14.4950043383138	0.694528068000708	0.126261731893041	5647	1	0	0	0	P23327	SARCOPLASMIC RETICULUM HISTIDINE-RICH CALCIUM-BINDING PROTEIN	NA	NA	calcium ion binding	2.20123177468029e-12	-0.0514002615368727	-4.9771842612242e-14	NA	NA	NA	NA	NA	NA	0.227676807774275	-0.151445583965696	-0.204014902039931	699	50.28100143061514	14.654354594531226	0.1287553648068669	0.0185979971387696	-0.0060781553450203	2.451998275911e-4	-0.0041963737147127	0.0076707740506952	0.0043990542040236	0.026530381775961	0.0074772432778609	0.0094478138028	0.428695579125378	84	HRC_P23327_OID30211_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	0.44614769560334216	FALSE	0.4481586630572447	FALSE
HRG	0.130324033792611	0.0087249940703256	1.89699792151485e-50	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.624303261948486	NA	NA	NA	1	0.38975456287952	0.624303261948486	64.8983910773612	25.2817274210777	0.41765543426673	0.486473659231134	4214	1	0	0	0	P04196	HISTIDINE-RICH GLYCOPROTEIN	protease inhibitor	NA	serine-type endopeptidase inhibitor activity	2.2007078881905397e-12	-0.0514002615368723	-4.9775312059194e-14	-0.0697241997300603	-0.073283911007943	0.0504509968133653	NA	NA	NA	0.185839130052312	-0.228015862856915	-0.309237036212943	525	64.81622857142861	25.3351303146844	0.48952380952380953	0.2857142857142857	-0.0061955638831535	2.602626573768e-4	-0.0044630847817745	-0.0201131730172435	0.0379632009124147	-0.0068685025737003	0.130324033792611	0.0087249940703256	1.89699792151485e-50	84	HRG_P04196_OID30770_v1_Inflammation_II_MR_LDaware_overlap.tsv	5.623310984391395e-50	TRUE	7.035364840576083e-50	TRUE
HS1BP3	0.0159499092716165	0.0094342946234824	0.0909073341898204	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0764063242693854	NA	NA	NA	1	0.0058379263883584	0.0764063242693854	67.6947990700763	22.5743850352286	0.339090003321156	0.434739289272667	3011	1	0	0	0	Q53T59	HCLS1-BINDING PROTEIN 3	NA	NA	protein binding	2.20071656180792e-12	-0.0514002615368723	-4.97675058035521e-14	NA	NA	NA	NA	NA	NA	0.249412383322639	-0.113966332821246	-0.355196065419748	392	66.63790816326528	22.574658645728363	0.4183673469387755	0.3061224489795918	-0.0061505120546044	3.299462076081e-4	-0.0043290623743342	0.0179881104926657	0.0043000725619177	0.0240612532136347	0.0159499092716165	0.0094342946234824	0.0909073341898204	84	HS1BP3_Q53T59_OID30243_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	0.09930746404738963	FALSE	0.10025931734054327	FALSE
HS3ST3B1	-0.0183512045156409	0.0093860641216943	0.0505648495949355	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0879094707736707	NA	NA	NA	1	0.0077280750517068	0.0879094707736707	83.4476006546645	23.3203962595048	0.185597381342062	0.75417348608838	3055	1	0	0	0	Q9Y662	HEPARAN SULFATE GLUCOSAMINE 3-O-SULFOTRANSFERASE 3B1	transferase	NA	sulfotransferase activity	2.20064543814541e-12	-0.0514002615368723	-4.9769240527027997e-14	-0.0691209738463663	-0.0813029524192934	0.0657787144143533	NA	NA	NA	0.214466154296018	-0.0271316810978354	-0.197622279630096	390	81.77212820512817	24.191180345249453	0.7256410256410256	0.6641025641025641	-0.0066808509263075	4.410925840479e-4	-0.0059438995780472	-0.0126685567708791	-0.0094497637412511	0.0272153580689182	-0.0183512045156409	0.0093860641216943	0.0505648495949355	84	HS3ST3B1_Q9Y662_OID21303_v1_Oncology_MR_LDaware_overlap.tsv	0.05609772445788282	FALSE	0.05680768847152703	FALSE
HS6ST1	0.0650335358667156	0.0090753797174423	7.72602406144693e-13	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.311536156425634	NA	NA	NA	1	0.0970547767604569	0.311536156425634	87.2782252358491	17.38265166367	0.0852004716981132	0.842865566037736	3392	1	0	0	0	O60243	HEPARAN-SULFATE 6-O-SULFOTRANSFERASE 1	transferase	NA	protein binding	2.20060380478198e-12	-0.0514002615368723	-4.9771842612242e-14	-0.0691209738463663	-0.0813029524192934	0.0657787144143533	NA	NA	NA	0.199918125259873	-0.0284616067408545	-0.172390783650635	411	86.63756690997563	17.96965362774135	0.8321167883211679	0.7055961070559611	-0.0066681657213701	4.385243678686e-4	-0.0059081582751362	5.591861389806e-4	-0.0208387567118624	0.0132945945383855	0.0650335358667156	0.0090753797174423	7.72602406144693e-13	84	HS6ST1_O60243_OID21441_v1_Oncology_MR_LDaware_overlap.tsv	1.2124101766940067e-12	TRUE	1.2973057523596367e-12	TRUE
HS6ST2	-0.403205587879221	0.0090742466269455	0	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9315129866946	NA	NA	NA	1	3.73074241776991	1.9315129866946	74.2777645121449	25.4611725742916	0.295594895018526	0.60436393577604	4858	1	0	0	0	Q96MM7	HEPARAN-SULFATE 6-O-SULFOTRANSFERASE 2	transferase	NA	sulfotransferase activity	2.2006419686984498e-12	-0.0514002615368722	-4.9764903718338105e-14	-0.0691209738463663	-0.0813029524192934	0.0657787144143533	NA	NA	NA	0.214102518627345	-0.0271799727990472	-0.196650699103848	605	73.31976859504135	25.61595797714677	0.5884297520661157	0.4859504132231405	-0.0066681657213701	4.385243678687e-4	-0.0059081582751361	-8.643614535195e-4	-0.0196734111956283	0.0127957566977016	-0.403205587879221	0.0090742466269455	0	84	HS6ST2_Q96MM7_OID30481_v1_Inflammation_II_MR_LDaware_overlap.tsv	0	TRUE	0	TRUE
HSBP1	-0.182356315594106	0.0086254836915798	3.29879380596123e-99	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.873558309616739	NA	NA	NA	1	0.763104120300454	0.873558309616739	87.3465767284992	15.6041778530904	0	0.777403035413154	593	1	0	0	0	O75506	HEAT SHOCK FACTOR-BINDING PROTEIN 1	NA	NA	transcription corepressor activity	2.2006384992515e-12	-0.0514002615368722	-4.977270997398e-14	NA	NA	NA	NA	NA	NA	0.163514485047028	-0.110013008200558	0.64688212388722	76	87.19671052631581	15.518881910701886	0.7763157894736842	0.6710526315789473	-0.0060724013223392	2.444921941809e-4	-0.0041838700935091	0.015730227113457	0.0073095508056094	0.0236562048917201	-0.182356315594106	0.0086254836915798	3.29879380596123e-99	84	HSBP1_O75506_OID30232_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	1.6866140638683826e-98	TRUE	2.5467072881006816e-98	TRUE
